Genome,Start,Stop,Id,Sample
"gi|117530171|ref|NC_008562.1|",106595,106721,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",12242,12368,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",126587,126713,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",64136,64262,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",350,476,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",91193,91319,90.69,Sample_49640
"gi|117530171|ref|NC_008562.1|",89545,89671,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",83638,83764,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",85023,85149,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",20592,20718,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",28701,28827,94.53,Sample_49640
"gi|117530171|ref|NC_008562.1|",13128,13254,93.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",94886,95012,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",16131,16257,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",81680,81806,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",151740,151866,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",123310,123436,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",68095,68221,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",86650,86776,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",116133,116259,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",4739,4865,88.72,Sample_49640
"gi|117530171|ref|NC_008562.1|",2728,2854,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",103859,103985,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",99522,99648,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",95846,95972,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",118566,118692,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",416,542,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",88318,88444,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",21008,21134,94.4,Sample_49640
"gi|117530171|ref|NC_008562.1|",65163,65289,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",118369,118495,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",73640,73766,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",38940,39066,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",117447,117573,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",113226,113352,100,Sample_49640
"gi|117530171|ref|NC_008562.1|",76363,76489,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",77435,77561,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",62406,62532,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",29414,29540,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",147997,148123,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",86375,86501,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",44566,44692,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",8345,8471,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",158039,158165,95.08,Sample_49640
"gi|117530171|ref|NC_008562.1|",112930,113056,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",88170,88296,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",85365,85491,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",54901,55027,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",117931,118057,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",114143,114269,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",93340,93466,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",100792,100918,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",27138,27264,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",20148,20274,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",11413,11539,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",158216,158342,94.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",77724,77850,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",5632,5758,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",123204,123330,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",75628,75754,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",872,998,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",56171,56297,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",60717,60843,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",46298,46424,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",94358,94484,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",79437,79563,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",80232,80358,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",117371,117497,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",96441,96567,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",66595,66721,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",86982,87108,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",73297,73423,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",82145,82271,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",82096,82222,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",115458,115584,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",90595,90721,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",85289,85415,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",57520,57646,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",158799,158925,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",151660,151786,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",69941,70067,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",107188,107314,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",929,1055,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",150289,150415,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",20632,20758,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",44692,44818,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",120305,120431,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",111435,111561,93.84,Sample_49640
"gi|117530171|ref|NC_008562.1|",70610,70736,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",5392,5518,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",65196,65322,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",128279,128405,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",12478,12604,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",37,163,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",17624,17750,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",58145,58271,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",24063,24189,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",112849,112975,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",88479,88605,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",83291,83417,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",52880,53006,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",78494,78620,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",47233,47359,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",156896,157022,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",28559,28685,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",152367,152493,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",92902,93028,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",70392,70518,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",84968,85094,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",61396,61522,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",91734,91860,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",156992,157118,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",123660,123786,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",99243,99369,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",108623,108749,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",143681,143807,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",87059,87185,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",158674,158800,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",2095,2221,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",158931,159057,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",107770,107896,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",85188,85314,95.12,Sample_49640
"gi|117530171|ref|NC_008562.1|",63407,63533,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",127498,127624,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",17998,18124,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",100369,100495,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",66201,66327,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",65507,65633,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",24118,24244,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",161393,161519,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",45203,45329,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",84715,84841,92.96,Sample_49640
"gi|117530171|ref|NC_008562.1|",46354,46480,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",24565,24691,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",129327,129453,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",144074,144200,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",69473,69599,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",156560,156686,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",79574,79700,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",18511,18637,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",3406,3532,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",127650,127776,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",127332,127458,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",46627,46753,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",113110,113236,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",108742,108868,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",161288,161414,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",63599,63725,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",133605,133731,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",39208,39334,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",129049,129175,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",38670,38796,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",8564,8690,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",82802,82928,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",78314,78440,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",112907,113033,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",101332,101458,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",56753,56879,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",27118,27244,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",122556,122682,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",81151,81277,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",4398,4524,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",125323,125449,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",56550,56676,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",112653,112779,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",47187,47313,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",77731,77857,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",56015,56141,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",134235,134361,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",146957,147083,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",38850,38976,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",103884,104010,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",33818,33944,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",6710,6836,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",119642,119768,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",124170,124296,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",7031,7157,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",5592,5718,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",55186,55312,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",86182,86308,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",52160,52286,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",124142,124268,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",123021,123147,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",115399,115525,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",67707,67833,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",43602,43728,97.58,Sample_49640
"gi|117530171|ref|NC_008562.1|",154056,154182,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",125930,126056,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",46309,46435,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",8,134,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",160957,161083,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",84254,84380,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",131136,131262,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",128122,128248,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",14132,14258,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",3782,3908,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",62778,62904,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",131496,131622,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",91903,92029,96.69,Sample_49640
"gi|117530171|ref|NC_008562.1|",109120,109246,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",149847,149973,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",64265,64391,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",128938,129064,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",75219,75345,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",136893,137019,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",59071,59197,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",78754,78880,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",47566,47692,97.36,Sample_49640
"gi|117530171|ref|NC_008562.1|",11476,11602,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",111637,111763,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",151900,152026,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",75686,75812,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",156153,156279,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",61044,61170,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",45026,45152,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",120544,120670,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",29442,29568,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",121129,121255,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",55630,55756,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",149006,149132,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",38398,38524,88.54,Sample_49640
"gi|117530171|ref|NC_008562.1|",147246,147372,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",157923,158049,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",83821,83947,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",118836,118962,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",112853,112979,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",85821,85947,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",81082,81208,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",3491,3617,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",3406,3532,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",122763,122889,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",63188,63314,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",16574,16700,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",74449,74575,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",125381,125507,91.4,Sample_49640
"gi|117530171|ref|NC_008562.1|",149321,149447,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",114585,114711,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",39446,39572,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",111860,111986,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",11151,11277,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",5540,5666,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",152352,152478,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",102351,102477,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",88647,88773,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",69010,69136,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",157920,158046,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",63204,63330,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",144189,144315,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",153056,153182,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",44890,45016,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",71850,71976,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",72404,72530,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",152086,152212,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",81634,81760,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",80168,80294,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",161818,161944,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",156292,156418,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",142733,142859,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",87882,88008,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",35293,35419,91.12,Sample_49640
"gi|117530171|ref|NC_008562.1|",101034,101160,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",78092,78218,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",154224,154350,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",53,179,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",6586,6712,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",159150,159276,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",104767,104893,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",38844,38970,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",93585,93711,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",87607,87733,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",159052,159178,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",26723,26849,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",82968,83094,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",82832,82958,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",155771,155897,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",134399,134525,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",52893,53019,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",17048,17174,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",161146,161272,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",82789,82915,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",89869,89995,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",103371,103497,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",81531,81657,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",47687,47813,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",61666,61792,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",121172,121298,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",16817,16943,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",158390,158516,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",100459,100585,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",57959,58085,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",4029,4155,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",157819,157945,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",26741,26867,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",19975,20101,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",148107,148233,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",75940,76066,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",11776,11902,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",76003,76129,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",156964,157090,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",131392,131518,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",121701,121827,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",147930,148056,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",111800,111926,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",91401,91527,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",70067,70193,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",62187,62313,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",149691,149817,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",83737,83863,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",81482,81608,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",100084,100210,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",21962,22088,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",161027,161153,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",2394,2520,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",84105,84231,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",46476,46602,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",1753,1879,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",68009,68135,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",60105,60231,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",52297,52423,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",65812,65938,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",133455,133581,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",47051,47177,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",115487,115613,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",90802,90928,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",52915,53041,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",46826,46952,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",133909,134035,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",125181,125307,90.4,Sample_49640
"gi|117530171|ref|NC_008562.1|",74113,74239,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",90868,90994,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",3381,3507,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",58697,58823,94.44,Sample_49640
